00:00:00.00 5 0 0
00:00:00.00 4 0 0
00:00:00.00 7 0 0
00:00:00.00 6 0 0
00:00:00.00 1 0 0
00:00:00.00 0 0 0
00:00:00.00 3 0 0
00:00:00.00 2 0 0
00:00:20.83 6 1 0
00:00:22.09 3 1 0
00:00:22.54 0 1 0
00:00:28.32 4 1 0
00:00:29.24 7 1 0
00:00:29.75 5 1 0
00:00:34.03 2 1 0
00:00:20.55 1 1 0
00:00:46.75 6 2 0
00:00:47.77 3 2 0
00:00:49.91 0 2 0
00:00:58.43 7 2 0
00:00:59.93 4 2 0
00:01:02.85 5 2 0
00:01:07.48 2 2 0
00:00:30.17 1 2 0
00:00:54.53 6 3 0
00:00:56.36 3 3 0
00:00:58.47 0 3 0
00:01:04.58 7 3 0
00:01:06.52 4 3 0
00:01:12.53 5 3 0
00:01:14.71 2 3 0
00:00:40.86 1 3 0
00:01:09.41 6 6 0
00:01:11.60 3 6 0
00:01:15.70 0 6 0
00:01:18.47 7 6 0
00:01:22.87 4 6 0
00:01:28.15 5 6 0
00:01:31.06 2 6 0
00:00:50.03 1 6 0
00:01:27.25 3 7 0
00:01:32.14 6 7 0
00:01:40.62 4 7 0
00:01:41.54 0 7 0
00:01:45.50 7 7 0
00:01:50.35 5 7 0
00:01:00.50 1 7 0
00:01:53.55 2 R 0
00:01:52.14 3 8 0
00:02:06.45 4 8 0
00:02:11.23 6 8 0
00:01:09.46 1 8 0
00:02:23.33 7 8 0
00:02:23.66 0 8 0
00:02:23.94 5 8 0
00:02:01.44 3 9 0
00:02:18.22 4 9 0
00:02:22.43 6 9 0
00:01:15.42 1 9 0
00:02:32.94 5 9 0
00:02:34.68 0 9 0
00:02:36.16 7 9 0
00:02:15.19 3 0 0
00:02:37.60 6 0 0
00:02:37.73 4 0 0
00:01:16.05 1 0 0
00:02:45.07 5 0 0
00:02:49.92 0 0 0
00:02:53.25 7 0 0
00:02:35.62 3 1 0
00:02:52.55 6 1 0
00:02:59.41 4 1 0
00:03:00.58 5 1 0
00:01:25.22 1 1 0
00:03:08.16 7 1 0
00:03:10.36 0 1 0
00:03:03.66 3 2 0
00:03:15.78 6 2 0
00:03:25.87 5 2 0
00:03:27.40 4 2 0
00:03:31.50 7 2 0
00:03:38.84 0 2 0
00:01:39.61 1 2 0
00:03:09.18 3 3 0
00:03:23.62 6 3 0
00:03:34.47 5 3 0
00:03:34.77 4 3 0
00:03:37.65 7 3 0
00:03:45.04 0 3 0
00:01:47.76 1 3 0
00:03:23.65 3 6 0
00:03:41.84 6 6 0
00:03:47.98 4 6 0
00:03:49.78 5 6 0
00:03:54.99 7 6 0
00:03:59.54 0 6 0
00:01:59.13 1 6 0
00:03:39.10 3 7 0
00:03:59.62 6 7 0
00:04:07.01 4 7 0
00:04:08.69 5 7 0
00:04:13.51 7 7 0
00:02:29.56 1 7 0
00:04:23.36 0 7 0
00:04:02.00 3 8 0
00:04:24.83 6 8 0
00:04:35.08 5 8 0
00:04:36.96 4 8 0
00:04:38.82 7 8 0
00:02:48.00 1 8 0
00:04:55.51 0 8 0
00:04:09.55 3 9 0
00:04:32.98 6 9 0
00:04:46.03 4 9 0
00:04:47.52 5 9 0
00:04:47.63 7 9 0
00:03:01.63 1 9 0
00:05:03.09 0 9 0
00:04:21.47 3 0 0
00:04:45.21 6 0 0
00:04:58.52 4 0 0
00:05:01.60 7 0 0
00:05:08.26 5 0 0
00:05:14.53 0 0 0
00:03:22.61 1 0 0
00:04:39.79 3 1 0
00:05:06.50 6 1 0
00:05:19.96 4 1 0
00:05:20.74 7 1 0
00:05:31.46 0 1 0
00:05:31.61 5 1 0
00:03:28.19 1 1 0
00:05:07.33 3 2 0
00:05:38.11 6 2 0
00:05:46.88 7 2 0
00:05:54.54 4 2 0
00:05:56.24 0 2 0
00:06:03.33 5 2 0
00:03:41.63 1 2 0
00:05:13.69 3 3 0
00:05:45.02 6 3 0
00:05:54.40 7 3 0
00:06:02.21 4 3 0
00:06:04.11 0 3 0
00:06:09.88 5 3 0
00:03:55.51 1 3 0
00:05:29.35 3 6 0
00:06:04.39 6 6 0
00:06:10.27 7 6 0
00:06:18.94 0 6 0
00:06:20.93 4 6 0
00:06:24.33 5 6 0
00:04:04.80 1 6 0
00:05:52.04 3 7 0
00:06:25.45 6 7 0
00:06:25.84 7 7 0
00:06:36.82 0 7 0
00:06:39.26 4 7 0
00:06:40.90 5 7 0
00:04:15.80 1 7 0
00:06:24.43 3 8 0
00:06:50.86 7 8 0
00:06:58.91 6 8 0
00:07:02.11 0 8 0
00:07:05.48 4 8 0
00:07:09.54 5 8 0
00:04:22.28 1 8 0
00:06:33.70 3 9 0
00:07:02.69 7 9 0
00:07:10.75 6 9 0
00:07:11.62 0 9 0
00:07:15.76 4 9 0
00:07:19.05 5 9 0
00:04:30.85 1 9 0
00:06:48.40 3 0 0
00:07:19.34 7 0 0
00:07:25.71 0 0 0
00:07:28.81 6 0 0
00:07:32.51 4 0 0
00:07:32.61 5 0 0
00:04:32.24 1 0 0
00:07:06.87 3 1 0
00:07:42.83 7 1 0
00:07:47.98 0 1 0
00:07:49.25 5 1 0
00:07:50.74 6 1 0
00:07:53.09 4 1 0
00:04:36.86 1 1 0
00:07:36.18 3 2 0
00:08:14.57 5 2 0
00:08:19.71 7 2 0
00:08:20.59 6 2 0
00:08:22.09 4 2 0
00:04:40.29 1 2 0
00:08:24.32 0 2 0
00:07:42.36 3 3 0
00:08:22.84 5 3 0
00:08:28.70 6 3 0
00:08:28.79 7 3 0
00:08:29.95 4 3 0
00:04:50.67 1 3 0
00:08:31.48 0 3 0
00:07:56.16 3 6 0
00:08:35.70 5 6 0
00:08:42.80 7 6 0
00:08:44.59 4 6 0
00:08:46.29 6 6 0
00:04:59.88 1 6 0
00:08:49.61 0 6 0
00:08:21.03 3 7 0
00:08:55.41 5 7 0
00:09:01.43 4 7 0
00:09:03.73 6 7 0
00:09:03.86 7 7 0
00:05:07.27 1 7 0
00:09:14.63 0 7 0
00:08:54.72 3 8 0
00:09:26.60 4 8 0
00:09:26.74 5 8 0
00:09:27.59 6 8 0
00:09:34.93 7 8 0
00:05:15.35 1 8 0
00:09:47.84 0 8 0
00:09:03.23 3 9 0
00:09:36.98 6 9 0
00:09:37.29 5 9 0
00:09:39.13 4 9 0
00:05:24.42 1 9 0
00:09:47.37 7 9 0
00:09:55.36 0 9 0
00:09:15.60 3 0 0
00:09:50.83 6 0 0
00:09:53.73 5 0 0
00:09:57.66 4 0 0
00:05:30.17 1 0 0
00:10:06.53 7 0 0
00:10:06.88 0 0 0
00:09:36.65 3 1 0
00:10:06.79 6 1 0
00:10:15.71 5 1 0
00:10:17.61 4 1 0
00:05:35.15 1 1 0
00:10:26.80 0 1 0
00:10:27.43 7 1 0
00:10:09.14 3 2 0
00:10:31.01 6 2 0
00:10:44.81 4 2 0
00:10:45.86 5 2 0
00:05:45.66 1 R 0
00:10:58.80 0 2 0
00:11:01.03 7 2 0
00:10:17.58 3 3 0
00:10:36.97 6 3 0
00:10:50.87 4 3 0
00:10:54.05 5 3 0
00:11:05.11 0 3 0
00:11:11.68 7 3 0
00:10:35.26 3 6 0
00:10:49.66 6 6 0
00:11:08.23 5 6 0
00:11:10.84 4 6 0
00:11:21.88 0 6 0
00:11:33.07 7 6 0
00:10:55.82 3 7 0
00:11:06.28 6 7 0
00:11:24.45 5 7 0
00:11:28.95 4 7 0
00:11:38.89 0 7 0
00:11:54.91 7 7 0
00:11:22.62 3 8 0
00:11:31.82 6 8 0
00:11:49.17 5 8 0
00:11:52.67 4 8 0
00:12:05.27 0 8 0
00:12:24.68 7 8 0
00:11:31.32 3 9 0
00:11:40.76 6 9 0
00:12:00.86 5 9 0
00:12:02.10 4 9 0
00:12:13.62 0 9 0
00:12:32.39 7 9 0
00:11:44.81 3 0 0
00:11:53.86 6 0 0
00:12:16.52 4 0 0
00:12:17.58 5 0 0
00:12:26.11 0 0 0
00:12:43.59 7 0 0
00:12:06.54 3 1 0
00:12:11.29 6 1 0
00:12:35.97 4 1 0
00:12:37.64 5 1 0
00:12:41.62 0 1 0
00:13:00.74 7 1 0
00:12:38.44 6 2 0
00:12:40.29 3 2 0
00:13:04.68 0 2 0
00:13:06.53 4 2 0
00:13:07.66 5 2 0
00:13:29.72 7 2 0
00:12:46.05 3 3 1
00:12:47.08 6 3 0
00:13:10.54 0 3 0
00:13:12.35 4 3 0
00:13:17.17 5 3 0
00:13:39.15 7 3 0
00:13:00.06 3 6 1
